MenuID,RestaurantID,ItemName,Description,Price,Category,CuisineType,IsVegetarian,IsAvailable
9586,321,Cake Deluxe,Rerum sint similique voluptas explicabo explicabo quibusdam reiciendis facilis perspiciatis quidem nulla.,72.33,Bread,Desserts,False,True
9587,322,House Special,Quisquam odio enim sequi ad recusandae voluptatum suscipit perspiciatis enim cupiditate porro esse.,194.34,Appetizer,Rajasthani,False,False
9588,322,House Special Classic,Facilis minus illum delectus quo dolor sint cumque porro.,134.39,Soup,Rajasthani,True,True
9589,322,Chef Special Deluxe,Illum incidunt sunt dolorum rerum velit voluptatibus et omnis neque fugit vel.,45.51,Bread,Rajasthani,True,True
9590,322,House Special Classic,Consequuntur recusandae pariatur omnis recusandae in omnis dolores.,84.69,Appetizer,Rajasthani,True,True
9591,322,Chef Special Royal,Consequatur iste nisi modi nostrum atque temporibus doloribus tenetur numquam ad quam.,142.4,Soup,Rajasthani,False,True
9592,322,House Special Royal,Id exercitationem neque quisquam iste totam recusandae accusamus soluta.,42.14,Beverage,Rajasthani,False,True
9593,322,Chef Special Special,Maxime eaque ad maxime similique illum voluptatum.,116.03,Dessert,Rajasthani,True,True
9594,322,Chef Special Classic,Nihil expedita eligendi hic accusantium quaerat alias vitae numquam magni.,92.04,Beverage,Rajasthani,True,True
9595,322,Chef Special Special,Sit doloremque est labore corrupti dolor ratione vel dolores officiis.,141.03,Salad,Rajasthani,False,True
9596,322,Chef Special,Enim facere optio explicabo sapiente excepturi nulla.,154.6,Salad,Rajasthani,True,True
9597,322,House Special Deluxe,Enim non iste aliquid possimus architecto quis cupiditate quos molestiae.,144.74,Dessert,Rajasthani,False,True
9598,322,Special Dish Royal,Deserunt impedit magni rem cum eligendi soluta deserunt.,57.26,Appetizer,Rajasthani,True,True
9599,322,Chef Special,Quam unde quos enim quaerat minima itaque in.,131.93,Soup,Rajasthani,True,False
9600,322,Special Dish Classic,Consequuntur esse totam vitae explicabo fuga possimus ex tempore consequuntur.,93.15,Beverage,Rajasthani,True,True
9601,322,House Special Classic,Veritatis dolor dolorum quaerat fugiat quisquam corrupti.,181.8,Salad,Rajasthani,False,True
9602,322,Special Dish Classic,Sequi quas repellat suscipit exercitationem ipsum quisquam a cupiditate eveniet totam.,162.17,Soup,Rajasthani,False,True
9603,322,Chef Special Special,Hic nam rerum saepe reiciendis eveniet dolorem.,95.13,Beverage,Rajasthani,False,True
9604,322,House Special Deluxe,Itaque veritatis odit deserunt odit quaerat facilis nulla nobis.,349.1,Main Course,Rajasthani,False,True
9605,322,Chef Special Special,Vero animi similique sapiente nulla magni quae dolore perspiciatis rem dolor.,519.26,Main Course,Rajasthani,True,True
9606,322,Special Dish,Dolores quas maxime quos mollitia sed ipsum excepturi consectetur eveniet.,79.97,Appetizer,Rajasthani,False,True
9607,322,House Special Deluxe,Eius repellat nihil laudantium odit magni facere nobis culpa architecto explicabo.,205.61,Appetizer,Rajasthani,True,False
9608,322,Special Dish Royal,Velit perspiciatis quidem inventore earum nemo nulla.,192.87,Salad,Rajasthani,False,True
9609,322,Chef Special Royal,Deleniti enim ipsam suscipit voluptatem quaerat quidem.,129.98,Soup,Rajasthani,False,True
9610,322,House Special Special,Deserunt nemo eius suscipit omnis suscipit nisi voluptatibus eligendi necessitatibus.,80.02,Soup,Rajasthani,True,True
9611,322,Chef Special Deluxe,Placeat atque veniam atque dolorum in necessitatibus atque ratione alias cupiditate fuga.,226.38,Appetizer,Rajasthani,True,True
9612,322,Chef Special Special,Beatae modi atque quibusdam eos perspiciatis ratione.,45.1,Bread,Rajasthani,True,True
9613,322,Special Dish Deluxe,Doloremque culpa corrupti exercitationem sit earum in officiis.,144.44,Beverage,Rajasthani,True,True
9614,323,House Special,Nulla officiis dolorum hic debitis labore.,161.61,Appetizer,Mughlai,True,False
9615,323,Chef Special Deluxe,Autem quo perferendis reprehenderit quo asperiores iusto perferendis.,187.37,Salad,Mughlai,False,True
9616,323,Special Dish Royal,Illum vel modi occaecati quos animi ducimus eum laborum voluptates vero aut.,481.11,Main Course,Mughlai,False,True
9617,323,House Special Classic,Provident veritatis fugit accusamus error ex odit voluptas consequuntur sapiente libero rem fuga.,160.14,Salad,Mughlai,False,True
9618,323,Chef Special Classic,Quo iusto quas iusto amet ratione enim.,216.15,Salad,Mughlai,False,True
9619,323,House Special Special,Iste earum blanditiis error magnam veritatis ducimus itaque totam id minima.,196.64,Salad,Mughlai,True,True
9620,323,Special Dish Deluxe,Exercitationem laudantium dolorem autem autem provident.,241.76,Appetizer,Mughlai,False,True
9621,323,House Special Royal,Molestias expedita iste unde cumque velit dolore.,230.3,Appetizer,Mughlai,True,True
9622,323,Special Dish Special,Vitae id qui deleniti corporis aut labore.,41.92,Bread,Mughlai,True,True
9623,323,Special Dish Royal,Nesciunt ipsa assumenda reprehenderit maiores odio officia.,22.4,Bread,Mughlai,False,True
9624,323,House Special Classic,Ipsum adipisci quidem corporis officia dicta consequuntur repudiandae sunt maxime soluta.,111.09,Soup,Mughlai,False,True
9625,323,Special Dish Classic,Ducimus enim laboriosam neque voluptas cupiditate eum cupiditate blanditiis quos eligendi.,465.03,Main Course,Mughlai,False,True
9626,323,Chef Special Classic,Ullam a consectetur minus consequatur recusandae aut debitis laborum.,171.98,Salad,Mughlai,True,True
9627,323,Chef Special,Praesentium odio facere quia inventore accusantium praesentium fuga cum non.,203.85,Salad,Mughlai,False,False
9628,323,House Special Classic,Perspiciatis aperiam vitae delectus totam impedit reiciendis id quisquam blanditiis voluptatum.,125.12,Appetizer,Mughlai,True,True
9629,323,Chef Special Royal,Itaque odio ea fuga ut cum et esse ad at repellendus.,133.48,Soup,Mughlai,True,False
9630,323,Chef Special Deluxe,Cum quis enim hic dolorum dignissimos quibusdam odit molestiae fuga magni architecto.,192.94,Dessert,Mughlai,False,True
9631,323,Special Dish Classic,Provident quae accusantium iure cupiditate velit distinctio dolorem.,117.06,Appetizer,Mughlai,False,True
9632,323,House Special Deluxe,Cum adipisci voluptate delectus expedita corporis ullam autem reprehenderit illo.,222.08,Appetizer,Mughlai,False,True
9633,323,Special Dish Royal,Consequuntur fugiat voluptate iste aspernatur occaecati similique totam ex unde quae.,150.12,Salad,Mughlai,True,True
9634,323,Special Dish,Voluptatibus exercitationem ex unde error tenetur harum.,193.86,Salad,Mughlai,True,True
9635,323,Chef Special,Accusamus optio natus earum assumenda doloribus cumque voluptate aliquid maxime rem exercitationem iste.,92.03,Appetizer,Mughlai,False,True
9636,323,Special Dish Deluxe,Non labore aliquam dolores error ducimus ipsa praesentium maxime incidunt recusandae.,80.4,Beverage,Mughlai,True,True
9637,323,Chef Special,Autem inventore voluptate natus quidem voluptate voluptates maiores.,174.1,Appetizer,Mughlai,False,True
9638,323,Special Dish Classic,Sed amet accusantium sunt ad libero quo.,163.2,Dessert,Mughlai,False,False
9639,323,House Special Special,Aliquid occaecati ad id cumque vero error quibusdam laboriosam dolores.,352.41,Main Course,Mughlai,False,True
9640,323,Chef Special Royal,Placeat sit repellendus aliquam cupiditate libero sunt inventore animi vero harum dignissimos voluptatibus.,121.5,Appetizer,Mughlai,False,True
9641,323,House Special Classic,Eius minus tenetur corporis voluptatibus corporis possimus.,100.55,Salad,Mughlai,True,False
9642,323,Chef Special Classic,Ipsam dolore odio asperiores a vel voluptatum quas temporibus architecto veritatis illum molestias.,53.59,Bread,Mughlai,True,True
9643,323,Chef Special Special,Sunt quis odio dicta quo tempore odit accusantium perferendis totam eius natus cum labore.,222.65,Salad,Mughlai,False,True
9644,323,Chef Special Royal,Consequatur deleniti laudantium nisi aliquid ad non sint exercitationem quasi odio.,98.91,Soup,Mughlai,True,True
9645,323,Chef Special Royal,At molestias impedit ut fugiat iusto aperiam.,599.24,Main Course,Mughlai,True,True
9646,323,House Special Deluxe,Dolores officiis repudiandae beatae nihil assumenda veniam pariatur reiciendis porro.,179.97,Soup,Mughlai,True,True
9647,323,Chef Special,Sit error perspiciatis quos illo laborum distinctio officia expedita.,40.13,Bread,Mughlai,False,True
9648,323,Special Dish Special,Incidunt minima enim ducimus nesciunt cum error.,210.28,Appetizer,Mughlai,True,True
9649,323,Chef Special Royal,Sunt veritatis minima esse sit nobis repellendus ipsa.,37.27,Bread,Mughlai,True,True
9650,323,House Special,Quod vitae occaecati aut minus eveniet cumque.,154.29,Dessert,Mughlai,False,True
9651,323,House Special Classic,Incidunt vitae voluptates ratione ipsum minus vero quibusdam ut ducimus.,64.85,Beverage,Mughlai,True,True
9652,323,Special Dish Special,Itaque esse officiis amet quibusdam quaerat nostrum praesentium est perferendis.,34.47,Bread,Mughlai,False,True
9653,324,Pastry Deluxe,Laudantium esse vel recusandae quam blanditiis vitae sapiente fugiat ipsum nostrum.,204.95,Appetizer,Desserts,False,True
9654,324,Brownie Special,Harum nobis quas quisquam cum eos incidunt earum exercitationem.,178.78,Soup,Desserts,True,True
9655,324,Gulab Jamun Special,Aperiam dignissimos veniam nesciunt ea nihil quasi.,97.14,Beverage,Desserts,False,True
9656,324,Gulab Jamun Royal,Molestias nihil occaecati exercitationem ducimus aperiam debitis architecto labore.,42.58,Bread,Desserts,True,True
9657,324,Gulab Jamun Deluxe,Illum omnis praesentium quam facilis fuga eius aliquam nobis.,22.72,Bread,Desserts,False,True
9658,324,Cake Deluxe,Soluta omnis quisquam expedita fugit sapiente placeat tenetur aperiam alias magnam alias ab.,146.02,Salad,Desserts,True,True
9659,324,Gulab Jamun Special,Eaque architecto dignissimos deleniti molestias explicabo maxime laudantium.,100.34,Soup,Desserts,False,False
9660,324,Cake Classic,Veritatis autem quam id voluptatibus sequi nihil at.,153.71,Salad,Desserts,False,True
9661,324,Pastry Special,Illum voluptatum alias cupiditate sapiente distinctio.,444.21,Main Course,Desserts,True,True
9662,324,Rasmalai,Ipsam ipsa corporis officiis facilis omnis architecto error animi.,114.5,Dessert,Desserts,True,True
9663,324,Rasmalai Classic,Placeat vero neque praesentium in numquam voluptates neque.,164.33,Soup,Desserts,False,True
9664,324,Rasmalai Royal,Minima mollitia repellendus facere doloremque molestiae.,33.4,Bread,Desserts,False,True
9665,324,Ice Cream Classic,Reiciendis eaque mollitia explicabo vitae eveniet occaecati quae consectetur veritatis numquam ullam.,22.91,Bread,Desserts,False,True
9666,324,Ice Cream Deluxe,Laudantium hic voluptatum nemo fuga neque labore.,120.0,Dessert,Desserts,False,True
9667,324,Ice Cream,Inventore excepturi nobis occaecati eius minus consequatur nisi.,154.07,Soup,Desserts,True,True
9668,324,Ice Cream Deluxe,Veritatis voluptatibus aspernatur sed sunt voluptatem aperiam quo magni nobis.,213.8,Salad,Desserts,True,True
9669,324,Brownie Special,Pariatur rerum at nostrum repudiandae deleniti sint molestiae molestiae ipsa officia.,535.89,Main Course,Desserts,False,True
9670,324,Pastry Special,At quod mollitia quas quos quia quas facere ipsa nesciunt nobis dicta.,155.99,Appetizer,Desserts,True,True
9671,324,Gulab Jamun Classic,Tenetur recusandae aspernatur veritatis iure labore reprehenderit ex doloribus minima.,175.74,Dessert,Desserts,False,False
9672,324,Gulab Jamun Special,Quam libero eum porro dicta maxime.,163.62,Salad,Desserts,True,False
9673,324,Ice Cream Special,Ratione fugiat incidunt labore et ullam veniam error neque.,191.15,Salad,Desserts,False,False
9674,324,Rasmalai Classic,Dolores voluptatum aperiam optio minus omnis impedit.,196.81,Salad,Desserts,True,True
9675,324,Brownie Royal,Veritatis neque corporis mollitia sequi illum nemo quisquam at atque.,175.81,Appetizer,Desserts,False,False
9676,324,Pastry Deluxe,Doloremque iste praesentium dolorum quo dolore aliquam delectus modi explicabo eveniet in mollitia.,187.57,Main Course,Desserts,True,True
9677,324,Gulab Jamun Royal,Nulla nulla numquam doloremque ullam expedita nostrum consequuntur.,66.82,Bread,Desserts,True,True
9678,324,Rasmalai Special,Magni tenetur nisi provident adipisci autem reiciendis provident quas provident.,112.24,Beverage,Desserts,True,True
9679,324,Pastry,Aut suscipit mollitia voluptate eos odit et deserunt ea deserunt porro.,125.99,Appetizer,Desserts,False,False
9680,324,Gulab Jamun Royal,Quo deleniti porro rem ipsum ducimus.,150.3,Dessert,Desserts,True,True
9681,324,Cake Special,Neque modi magnam doloribus vero iure atque libero fuga soluta beatae totam.,141.5,Beverage,Desserts,True,True
9682,324,Cake Classic,Impedit quae voluptatem illum accusantium minus omnis debitis temporibus excepturi.,147.58,Beverage,Desserts,True,True
9683,324,Pastry Classic,Minima cumque doloremque placeat totam quas suscipit repudiandae distinctio.,247.6,Main Course,Desserts,False,True
9684,324,Cake Special,Nostrum enim ut numquam maxime vero quod asperiores iure illo voluptas.,50.16,Bread,Desserts,False,False
9685,324,Rasmalai Special,Id culpa minus dicta sequi similique iure voluptate accusamus voluptas pariatur.,187.01,Dessert,Desserts,False,True
9686,324,Ice Cream Classic,Quos esse placeat repudiandae distinctio voluptatum consequatur.,81.68,Soup,Desserts,False,True
9687,324,Gulab Jamun Deluxe,Voluptatem maxime ex culpa similique doloribus quas iure laudantium qui quas quia asperiores.,115.3,Soup,Desserts,True,False
9688,324,Rasmalai Classic,Esse laudantium quas commodi deleniti animi sit quam dolorem possimus fuga neque et.,114.79,Soup,Desserts,True,True
9689,324,Cake Classic,Minus iure architecto cupiditate nam voluptate.,81.24,Soup,Desserts,True,True
9690,324,Gulab Jamun Special,Blanditiis quas corrupti iure hic similique accusamus nostrum ab.,71.16,Beverage,Desserts,True,True
9691,325,House Special Deluxe,Odit vel sequi sapiente iure expedita labore dolore magni maiores iusto inventore hic.,73.98,Beverage,Gujarati,False,True
9692,325,Chef Special Special,Veniam amet autem minima totam fuga exercitationem soluta velit corrupti placeat.,73.11,Bread,Gujarati,True,True
9693,325,House Special Deluxe,Autem necessitatibus cum maxime vel maiores expedita reiciendis adipisci nisi.,23.3,Bread,Gujarati,True,True
9694,325,Chef Special Deluxe,Ducimus distinctio quis veritatis minus provident praesentium deleniti molestias.,55.93,Beverage,Gujarati,True,True
9695,325,Special Dish,Dignissimos corporis amet unde a earum doloremque id.,456.48,Main Course,Gujarati,False,False
9696,325,Chef Special Classic,Dolore sint earum repellat a provident provident aliquam.,119.39,Dessert,Gujarati,True,True
9697,325,House Special Deluxe,Deleniti temporibus adipisci numquam repellendus ipsum eveniet incidunt aspernatur rem sunt repudiandae.,145.79,Beverage,Gujarati,False,True
9698,325,House Special Deluxe,Voluptas qui possimus neque perspiciatis veniam velit quaerat minima.,143.44,Beverage,Gujarati,False,True
9699,325,Chef Special Special,Unde ad minus quibusdam voluptates sit consectetur voluptatum vel unde modi.,171.42,Dessert,Gujarati,False,True
9700,325,House Special Deluxe,Velit hic et soluta molestiae impedit possimus eius molestias consectetur atque eos.,57.75,Beverage,Gujarati,False,True
9701,325,Chef Special Special,Labore omnis ut illo voluptatibus blanditiis sunt aperiam maxime quidem quia.,63.21,Bread,Gujarati,True,True
9702,325,Chef Special,Nulla unde ipsum dolores minus iure.,412.56,Main Course,Gujarati,False,True
9703,325,Chef Special Royal,Accusantium impedit rem ea esse ipsum dicta vero laudantium ipsum corporis ipsum veritatis.,196.98,Appetizer,Gujarati,True,True
9704,325,Special Dish Special,Sint quas nesciunt dolorum recusandae ipsum recusandae earum rem.,199.59,Dessert,Gujarati,True,True
9705,325,House Special Special,Dolores voluptatibus quas debitis autem suscipit impedit.,309.05,Main Course,Gujarati,False,True
9706,325,Chef Special Classic,Animi cum temporibus quia sed harum aperiam suscipit iusto facere porro sequi.,43.72,Bread,Gujarati,False,True
